Date,RELI,HDBK,EICH,HLL,BRTI,LART,SUN,TITN,TISC
2019-03-01,0.10201110165912604,0.10989610847539738,0.0335832514131606,-0.015033027988582463,0.046255156773776,0.06898865720326906,0.07297609194794821,0.10776203858768459,0.04034226316061095
2019-04-01,0.021448240514511604,-0.0006241115281811667,-0.008769241844148198,0.02938460458492558,0.046183830784577086,-0.026886132658011486,-0.045282696136840064,0.014519469121156856,0.0671742001522836
2019-05-01,-0.04602136790245314,0.045511315412098706,-0.020860909127387434,0.017372753248053967,0.08522596305152766,0.14408473272686326,-0.1103134607317486,0.06450884998831104,-0.13199427083803603
2019-06-01,-0.05967628123680779,0.007560536525965706,-0.04140117343126677,-0.0005018679177727448,-0.006181992352587501,-0.002798215173182208,-0.02195450784600205,0.07702847429303719,0.032439633023149894
2019-07-01,-0.07183895040450373,-0.08187119652516611,-0.1576060054950468,-0.034690932953272136,-0.02644427811284042,-0.11295592627955757,0.06236163042151223,-0.23388697773386224,-0.15471256115287693
2019-08-01,0.06819421034641603,-0.008352201114485012,-0.0055019843455647675,0.08609561865368437,0.026885020329856686,-0.04349853154257132,0.05393771515093061,0.045116258848492866,-0.22540252299509217
2019-09-01,0.06489135238939173,0.09699241723298052,0.08863178920741183,0.05180001052969524,0.0567584892489687,0.1042907869513512,-0.14540058945952308,0.14147976748905908,0.04423743678220845
2019-10-01,0.09454050933556425,0.002365706532205104,0.23796572296986956,0.09311190253813778,0.01940580934631004,-0.0008180753501496897,0.10692560173630115,0.04466519498314856,0.05425699813704558
2019-11-01,0.05758355163654639,0.03560085936315268,0.015117142979585286,-0.06654594215282394,0.1674204674744898,-0.10174355803271383,0.037253104760869245,-0.13791944010428656,0.11620533351476575
2019-12-01,-0.02420455966456762,-0.0022355876939016673,-0.016133716769834418,-0.056757517411531,0.029717509515252913,-0.024610456160643952,-0.03921626723674445,0.024067781532139575,0.09923653917542623
2020-01-01,-0.07003522547464597,-0.03666248019309807,-0.10409698319197258,0.05624217608560902,0.08542690079343128,0.053318895955012185,0.004037612914392934,-0.00016837142776660667,-0.07337501938007286
2020-02-01,-0.06059213026054415,-0.04048960477114599,-0.20055241350740402,0.06678314514949131,0.05305144422162164,-0.14240145885846592,-0.15242525235600113,0.054676325739446245,-0.13918084842098416
2020-03-01,-0.17642384320506266,-0.3121318197755717,-0.2372420358613008,0.05534553011662961,-0.17172498502261188,-0.38447192199385827,-0.056827201837583066,-0.29533717831659667,-0.347695580713032
2020-04-01,0.27479539329241254,0.1504217671443751,0.11609235931871024,-0.046074346998222986,0.15399552104504247,0.1044856891135003,0.2763708244863378,0.0381924290708312,0.10116031248255086
2020-05-01,0.008338794788724875,-0.05137124516693986,0.1178978569733893,-0.06476791613148766,0.07183867900921709,0.03793845304593615,0.02088069898159384,-0.08612615383452596,-0.010446598794385377
2020-06-01,0.15159643849710175,0.11333470488870258,0.10248420203463991,0.05790932410553438,0.013022758337130893,0.012156085512158578,-0.0027449341559440976,0.06508261466487267,0.10138922588070703
2020-07-01,0.19311366054431017,-0.031491443609162256,0.11839433168657654,0.017890811233970155,-0.008956702415523161,-0.032526770757191834,0.11708974585111341,0.09379204208060384,0.11441035117774431
2020-08-01,0.006554057059772122,0.07733916271031241,0.013537685063090906,-0.04278521467545944,-0.07824493789083778,0.03390080603831236,-0.021769955236549034,0.05342378149485439,0.11999492317626384
2020-09-01,0.07124974326283448,-0.03395483798489199,0.05160873220351301,-0.023459938945562062,-0.1979541915361497,-0.0469597899872755,-0.03880177160871597,0.08768130247128456,-0.13817724225945444
2020-10-01,-0.08391845816163575,0.09286361468651484,-0.05467269476903457,0.001469757463600206,0.029968271632029052,0.030466346350318946,-0.07185868418333002,-0.030081267749370685,0.1323491538832551
2020-11-01,-0.0626217090281008,0.19671271427908776,0.19499897681271355,0.03179050386606071,0.06578404588229625,0.2077630120429812,0.09399178805106655,0.15500200693832053,0.3409157626440014
2020-12-01,0.028361436834382,-0.0031637436581217816,-0.0014805897424941068,0.11358589596780787,0.09556805318992224,0.13730369134577242,0.14645687886800382,0.1408920194619661,0.10854214788939338
2021-01-01,-0.07495592880418213,-0.03241671470244448,0.08095106262630032,-0.05646191604213778,0.0826177906906499,0.035931093470535164,-0.01043664812397598,-0.09839056620163457,-0.06848248058302055
2021-02-01,0.1243382561004239,0.09848783525549035,-0.09379545831808289,-0.06000644287537531,0.004864849651490003,0.07766582304781965,0.014227882287205288,-0.009479414503914697,0.1738274585191427
2021-03-01,-0.04045635970088334,-0.026923964703487725,0.04129894791750639,0.13142778726045834,-0.07268195749566925,-0.016490972536987534,0.005367339285839968,0.10204633695876242,0.1268316113504471
2021-04-01,-0.004309425118174104,-0.0559975724903366,-0.07258039691510172,-0.03249780344084723,0.036906269451891155,-0.056881310066967616,0.09053893838789086,-0.043552149547861956,0.24193605066357712
2021-05-01,0.07985237002757445,0.07074790821070445,0.09993006848868868,-0.005839351464424838,-0.003460408434491994,0.0906957402941174,0.020941986279295964,0.06777423855268094,0.08497028829238369
2021-06-01,-0.023243305406772323,-0.011908625029591825,-0.0018701032136601726,0.05457223512938262,-0.017445207068531806,0.0221310571802888,0.010641960898665979,0.08190832371730934,0.03568847095877901
2021-07-01,-0.03635952620052975,-0.048880518811463186,-0.05419097920615144,-0.05745956682794136,0.06624988249870231,0.06508231615986843,0.1361281366041962,-0.010414796565026878,0.2065833899806302
2021-08-01,0.10390472212336227,0.10313159449492115,0.05721879252409595,0.15485425287041596,0.1674739828196216,0.043230082515085984,0.02563915953676898,0.11400751682668757,0.01102455263732505
2021-09-01,0.10941456737033924,0.00853411229121991,0.04057637324090117,-0.008223006230333068,0.054471680989058954,0.018221411858666794,0.03002148182463442,0.11780616426300164,-0.11791233652675868
2021-10-01,0.00672816329025815,-0.007621680343492116,-0.11592110443958488,-0.12130547844565652,-0.004295132726928179,0.03672490817133274,-0.028825798726957962,0.0976266363901511,0.020807691474528614
2021-11-01,-0.05297338570531833,-0.05807233737104441,-0.0471123628712003,-0.03209980589746818,0.060714739162153704,-0.0010784854570010608,-0.05348039139217861,-0.0033830313518958058,-0.20581731750829965
2021-12-01,-0.015608226960987693,-0.009522725355532247,0.08931138695779245,0.01821412619115288,-0.06297891863434311,0.07168199855940127,0.11530296352602322,0.06000288760387512,0.036840966468858136
2022-01-01,0.007765337957103872,0.004260015773906884,0.02046888586317155,-0.03729589534482007,0.06441969278498652,0.006990622510928361,-0.013331943686286854,-0.06642209964601771,-0.023487652325161427
2022-02-01,-0.01139994336368068,-0.040835489705847834,-0.021279430709446632,-0.04573288799939858,-0.06047894478216156,-0.04963413404983825,0.01120126106203104,0.07595077233991876,0.11729163515509444
2022-03-01,0.11031614548257329,0.03044444691693252,-0.05257851091598972,-0.05851308049757032,0.09504529668245291,-0.02739851445868818,0.08061679973539532,-0.004092318851841095,0.06846298042998443
2022-04-01,0.05734606038130022,-0.060091253480586235,0.06811477544663141,0.08699218244578032,-0.021353600942277028,-0.042348860729549014,0.015081114734034722,-0.03121780829203079,-0.02800477780511526
2022-05-01,-0.058140697044152326,0.0031373595309096155,0.05560375830675705,0.0516229809592229,-0.05393191242763642,-0.02380010103955948,-0.07610209822885153,-0.10372560591370594,-0.18567861330497407
2022-06-01,-0.014157858004098104,-0.029919892327481167,0.0048788459316885194,-0.05352956780305468,-0.022020165623166787,-0.05993957440593868,-0.035481489207846106,-0.13237167340427758,-0.19680502261253435
2022-07-01,-0.03377454387682213,0.06198070360422894,0.10168745151433833,0.1675244970649748,-0.010272303989080373,0.1486870060255337,0.12713001802650808,0.19195519283306336,0.2158514303386149
2022-08-01,0.04993868891783407,0.03555399093554409,0.08228190801153538,0.008475783459306793,0.06930258087878342,0.061376271422754314,-0.0546357788726687,0.10201102085903802,0.006484506279260935
2022-09-01,-0.10384546640709558,-0.04455540683193244,0.08905865341523499,0.013668287751596609,0.09611060006767458,-0.039683970213225984,0.06039735095965007,0.0008826464614784235,-0.086759582955818
2022-10-01,0.06978379022562928,0.0516536419187853,0.04756249022347779,-0.0555713404922717,0.03934572096643239,0.0906917955595195,0.06947414148694914,0.05759305472476578,0.022405716975266762
2022-11-01,0.06885807055143628,0.0720131287522797,-0.09986546268984019,0.05107087949231522,0.019932238051697207,0.025256128144994543,0.02826238183256551,-0.040082935203502625,0.05833393578397847
2022-12-01,-0.06980032918900507,0.01216656482609948,-0.07653926182374547,-0.04702096302736654,-0.0515568745833506,0.005265845198288045,-0.043622144733812866,-0.021141631164357196,0.045400443067881394
2023-01-01,-0.07894493207134527,-0.015250231961686565,0.010968975040874738,0.006112474135620452,-0.04542775493063523,0.018335422117740863,0.03251919728975341,-0.08864715285031828,0.06070294568567392
2023-02-01,-0.013388493476219239,-0.0024412087963829585,-0.04945074665552551,-0.046103568122731683,-0.03709393571505091,-0.007206436460031404,-0.07828816593940113,-0.0018315987393965,-0.14107859825990549
2023-03-01,0.003654614936798814,0.006210229944129829,-0.051888264618451974,0.03972056356941296,0.009052869873350208,0.025767597518998278,0.027325513126682018,0.05816234892825378,0.005277057100843819
2023-04-01,0.03766086949067872,0.047354833057878604,0.11284048242296667,-0.04108426324425224,0.06499736111475381,0.08847372413186494,0.004617539601130824,0.04924638798825272,0.032481085555950626
2023-05-01,0.02019979488631659,-0.046545474337060626,0.10646710984524868,0.08209885156126132,0.06138235087260726,-0.06950076497107471,-0.012532003033067864,0.06640927430360546,-0.020117637536617425
2023-06-01,0.032010948076233524,0.0546860860562884,-0.02533212312441875,0.003966574831689932,0.03338174762029416,0.11543910588680788,0.07527171191478438,0.07648209821303202,0.05694835187089564
2023-07-01,0.0962811287299671,-0.029951884355093612,-0.06181419251475418,-0.04480864254382167,0.0126086537379419,0.07985894592044303,0.08369346597414493,-0.014409423597269221,0.09490425327145251
2023-08-01,-0.05742196217593867,-0.04950865426583383,-0.00862421602919458,-0.022011491664202187,-0.03837154014728879,0.010182273981812174,-0.028205860961522427,0.03287518780262354,-0.002032107994557796
2023-09-01,-0.026095756902692224,-0.02914065473602604,0.032537457623102506,-0.015872098711199864,0.07856855010320313,0.11218036437687451,0.04145511539554133,0.014184861835768545,0.047665893373152586
2023-10-01,-0.024651035629545414,-0.0331743470840708,-0.04491670846247644,0.0074361849933595,-0.013037994338129943,-0.03175349934776261,-0.06236306726379037,0.012889765033171767,-0.0820164670303911
2023-11-01,0.03838991225720292,0.05424444995720357,0.16760829166257615,0.024474233392019987,0.10408016880443643,0.05968732000144874,0.11874201390802183,0.09016244829963022,0.07422826567004652
2023-12-01,0.08367801833339523,0.09212815105771419,0.06135947604432183,0.04546693166188943,0.017099444429589522,0.12579862560175092,0.02704063680357213,0.051601932939528146,0.08753248174347497
2024-01-01,0.09875990336139151,-0.1558686747749297,-0.07571697399094021,-0.07092784894627754,0.12590941377099996,-0.013203631850305668,0.11888960841403093,0.005994864013699674,-0.02649401924979247
2024-02-01,0.02366921119782518,-0.041281343829195585,-0.012824803254352866,-0.028304627906808242,-0.04128656812214107,-0.0006324292680571519,0.10656181010002005,-0.01998168079605858,0.03540832324390199
2024-03-01,0.017002768215486925,0.031209682993629143,0.058108694053752796,-0.06329155157332665,0.08956001736634128,0.07912763103149306,0.02663906155434509,0.04778588142414765,0.10119851189096446
2024-04-01,-0.01276749991320921,0.048661571614763637,0.13438316819275964,-0.01508638230718357,0.07349733483295023,-0.04610639655698259,-0.07590146877608078,-0.05753137176424989,0.05705146768723463
2024-05-01,-0.025265373723731912,0.007503172458161832,0.029163397214495557,0.04325762876233612,0.03744338259620489,0.020651650847464124,-0.02856468898647683,-0.10178368934521376,0.013245226750020503
2024-06-01,0.09018725695148809,0.09477805815614347,-0.012863759626234018,0.0599922707621619,0.05063563873310319,-0.03349001975641912,0.04096994904916651,0.04885038571128312,0.039922068176885754
2024-07-01,-0.03906281071060098,-0.04125323660088015,0.06015938357175579,0.08989096278430019,0.03236418179951733,0.07242977631354941,0.12267692333921934,0.015955111414010147,-0.05116929226423318
2024-08-01,0.0027860160107325087,0.013006489255457339,-0.00044340536037657517,0.02638795341460165,0.06332050568108456,-0.029351877387224386,0.05779637136392535,0.030241053911679805,-0.07907541420593837
2024-09-01,-0.022142757196527633,0.056504941838389916,0.013167637121526578,0.06288530927961584,0.0730938245971668,-0.00788600601837048,0.056066011116871366,0.07007779107243883,0.09836437932275449
2024-10-01,-0.10300272154098537,0.002104557952516352,-0.02653140733540523,-0.1570894792786213,-0.05838239471893232,-0.014593598132273247,-0.04121782725040731,-0.1573964827272859,-0.1262435246356194
2024-11-01,-0.030372916809291075,0.03417874555147145,-0.012913354789630608,-0.008802757879521065,0.008982234940985434,0.027903975916374817,-0.03747201315434716,-0.005540180375615468,-0.02743263118961543
2024-12-01,-0.06123181354922116,-0.013011273319973059,-0.002061375843243016,-0.07023412329183588,-0.0245120985088229,-0.031956568271884055,0.05752489043672228,0.0012765010230523983,-0.045940347478671414
2025-01-01,0.040036791845779886,-0.042686484461261075,0.07439382926414245,0.059216781063269545,0.02398957625131786,-0.011219551700977055,-0.07849108958551253,0.07034960917660471,-0.025159943793596432
2025-02-01,-0.05274628378322818,0.01961122150803513,-0.08446113329947513,-0.11971651006242327,-0.03510449617024694,-0.1200473987043382,-0.0903767001387664,-0.12593702587835223,0.018983720709217725
2025-03-01,0.06061972025210052,0.053822931690265585,0.11356582470381292,0.030840141654464807,0.09888179793608934,0.09877090450244018,0.08505853257295985,-0.004527252627173505,0.11707011557045069
2025-04-01,0.09701269587834987,0.05159429204078031,0.040189747271822736,0.03619212859341684,0.07290812291863098,-0.044290381565548514,0.05473752051876604,0.09827785977821232,-0.09629614288463909
2025-05-01,0.011253170876183532,0.01028944652955761,-0.042848626117970294,0.002643699305414716,-0.004461533457582986,0.09531017980432474,-0.08820780769841918,0.05056811509589733,0.1393148928942383
2025-06-01,0.05457455446759873,0.028686473043384675,0.058797643300984075,-0.023133125734727072,0.07940431011258708,-0.0014431785102281185,-0.0011332121810316614,0.03732559387044074,-0.007855891764275084
2025-07-01,-0.07641740644524281,0.010790342666494158,-0.03380097059124103,0.09417644227391236,-0.04858367673146866,-0.009115484056257865,0.01833069301803292,-0.09752660640648592,-0.011457475038124837
2025-08-01,-0.0240238677563104,-0.05866934504168042,0.10977609776921439,0.05351595334010804,-0.013410313771107706,-0.009810095945720196,-0.0680014739745991,0.0807479643920823,-0.02215057594917594
2025-09-01,0.004997805493332235,-0.0006307158834123232,0.13791510126679124,-0.07267742496397604,-0.005521356137525796,0.01597830137033153,-0.00012543903679271875,-0.07487987493230377,0.08847220312813409
2025-10-01,0.08593552965616676,0.03745988207201354,0.00021409455924768266,-0.019638895173693955,0.08961215868968714,0.09679979005022696,0.05870787592960104,0.10685331237607454,0.08007461221515055
2025-11-01,0.053124904447501724,0.020352599861051302,0.006614298144023204,0.00044521579272706736,0.022666450047865598,0.009555038439121328,0.08004725744001959,0.042073513069887,-0.08488559764755105
2025-12-01,0.0018483704551756186,-0.016410214163522424,0.036061265025554866,-0.046581446766345,0.001901502759667982,0.003409749289775113,-0.0630400447927865,0.03613821729374397,0.06967534078248432
2026-01-01,-0.11814925145711508,-0.06453852113757118,-0.026326425168048572,0.02435659656798864,-0.06722703570495644,-0.03772996739189757,-0.075088050683202,-0.01845884342537906,0.06996234068603113
2026-02-01,-0.0010755387692954472,-0.04568763735416427,0.11749439371470566,-0.014816343718770806,-0.04647405936348641,0.08433123800439822,0.085097680934153,0.08436166857496338,0.09477813090919451
2026-03-01,0.007789370145011439,-0.03519391187013126,-0.0499111967608647,-0.04926716085340292,-0.004533220210824014,-0.07989078970894495,0.03529378874191358,-0.01934242124882346,-0.0675540997076069
